中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
167.172.152.157,443,167.172.152.157,US,Newark,中转,31 ms,581 Mbps,74444 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,41 ms,840 Mbps,107520 kB/s
45.32.25.171,443,45.32.25.171,JP,Tokyo,中转,141 ms,138 Mbps,17715 kB/s
146.56.176.143,443,146.56.176.143,KR,Osaka,中转,193 ms,34 Mbps,4453 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,71 ms,326 Mbps,41779 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1040 Mbps,133120 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,52 ms,106 Mbps,13619 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,104 ms,436 Mbps,55910 kB/s
141.148.242.54,443,2a0b:21c0:100a:1b3:0:f9cc:f7d9:10c7,DE,Frankfurt,隧道,106 ms,97 Mbps,12492 kB/s
104.131.1.43,443,2604:a880:800:10::ddf:b001,US,Newark,隧道,69 ms,727 Mbps,93081 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,2 Mbps,295 kB/s
138.197.104.86,443,138.197.104.86,US,Newark,中转,29 ms,701 Mbps,89804 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,48 ms,476 Mbps,60928 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,316 Mbps,40448 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,244 ms,58 Mbps,7473 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,18 ms,83 Mbps,10649 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,85 ms,50 Mbps,6416 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,214 ms,78 Mbps,10035 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,375 Mbps,48025 kB/s
192.18.150.121,443,192.18.150.121,CA,Toronto,中转,113 ms,856 Mbps,109568 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,35 ms,26 Mbps,3348 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,57 ms,428 Mbps,54784 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,190 Mbps,24371 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,418 Mbps,53555 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,108 ms,35 Mbps,4505 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,53 ms,406 Mbps,52019 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,181 Mbps,23244 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,59 ms,43 Mbps,5538 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,57 ms,425 Mbps,54476 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,42 Mbps,5418 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,54 ms,409 Mbps,52428 kB/s
34.82.76.253,443,34.145.7.247,US,Seattle,隧道,51 ms,452 Mbps,57856 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,47 Mbps,6030 kB/s
150.230.120.59,443,163.123.193.10,DE,Frankfurt,隧道,106 ms,184 Mbps,23552 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,93 ms,864 Mbps,110592 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,351 Mbps,44953 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,138 Mbps,17715 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,52 ms,57 Mbps,7388 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,12 ms,1184 Mbps,151552 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,197 Mbps,25292 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,396 Mbps,50790 kB/s
193.123.38.7,443,2606:f240:f00:83a7:0:75e6:977:e611,US,Frankfurt,隧道,156 ms,182 Mbps,23347 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,105 ms,171 Mbps,21913 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,180 Mbps,23142 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,106 ms,45 Mbps,5863 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,321 ms,55 Mbps,7040 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,292 ms,27 Mbps,3579 kB/s
144.21.41.9,443,98.98.156.26,AE,Frankfurt,隧道,115 ms,96 Mbps,12390 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,114 ms,43 Mbps,5586 kB/s
176.97.73.20,443,176.97.73.20,JP,Tokyo,中转,145 ms,110 Mbps,14131 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,100 Mbps,12902 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,241 ms,50 Mbps,6411 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,176 ms,98 Mbps,12595 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,205 ms,32 Mbps,4096 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,242 ms,72 Mbps,9287 kB/s
