中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,536 Mbps,68608 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,19 ms,694 Mbps,88883 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,275 Mbps,35225 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,419 Mbps,53657 kB/s
138.3.254.39,443,138.3.254.39,DE,199 Mbps,25497 kB/s
152.70.53.38,443,2a0b:21c0:100a:1b4:0:bee2:bab9:c093,DE,Frankfurt,隧道,95 ms,114 Mbps,14643 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,245 Mbps,31436 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,356 Mbps,45568 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,239 Mbps,30617 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,281 Mbps,36044 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,275 Mbps,35225 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:ed,US,Los Angeles,隧道,64 ms,71 Mbps,9198 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,67 ms,313 Mbps,40140 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,40 ms,679 Mbps,86937 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,89 ms,246 Mbps,31539 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,293 Mbps,37580 kB/s
144.21.34.245,443,2606:f240:f00:a683:0:b1e1:bc06:1c23,US,Frankfurt,隧道,89 ms,240 Mbps,30720 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,236 Mbps,30310 kB/s
193.123.60.6,443,2a0b:21c0:100a:1b2:0:39d3:eb66:f088,DE,Frankfurt,隧道,89 ms,119 Mbps,15257 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,42 Mbps,5412 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,253 Mbps,32460 kB/s
130.162.45.117,443,2606:f240:f00:a683:0:d8b:e0c4:db98,US,Frankfurt,隧道,92 ms,246 Mbps,31539 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,244 Mbps,31334 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,120 ms,45 Mbps,5767 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,140 ms,248 Mbps,31744 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,73 ms,313 Mbps,40140 kB/s
158.101.206.253,443,2606:f240:f00:46c4:0:3aca:d795:13c8,US,Frankfurt,隧道,93 ms,126 Mbps,16179 kB/s
130.162.226.73,443,2a0b:21c0:1007:1c9:0:771c:d57:5693,DE,Frankfurt,隧道,91 ms,231 Mbps,29593 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,67 ms,1 Mbps,186 kB/s
129.159.253.123,443,2a0b:21c0:1007:c7:0:fa9:27b9:96eb,DE,Frankfurt,隧道,103 ms,143 Mbps,18329 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,185 ms,239 Mbps,30617 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,67 ms,52 Mbps,6722 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,98 ms,46 Mbps,5978 kB/s
138.2.225.254,443,138.2.225.254,US,San Jose,中转,76 ms,296 Mbps,37888 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,125 ms,147 Mbps,18841 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,33 ms,505 Mbps,64716 kB/s
157.254.252.198,443,157.254.252.198,JP,Tokyo,中转,162 ms,105 Mbps,13516 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,260 ms,7 Mbps,953 kB/s
141.148.239.240,443,2a0b:21c0:100a:1b2:0:58b5:ae23:eaa2,DE,Frankfurt,隧道,103 ms,124 Mbps,15872 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,80 ms,248 Mbps,31744 kB/s
143.47.255.212,443,2606:f240:f00:eaf1:0:bc61:c1ee:17e5,US,Frankfurt,隧道,105 ms,111 Mbps,14233 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,119 ms,59 Mbps,7559 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,94 Mbps,12083 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,141 ms,40 Mbps,5239 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,64 ms,124 Mbps,15872 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,88 ms,46 Mbps,5977 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,184 ms,87 Mbps,11161 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,88 ms,242 Mbps,31027 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,162 ms,0 Mbps,80 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,193 ms,6 Mbps,887 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,185 ms,82 Mbps,10547 kB/s
132.145.80.224,443,132.145.80.224,KR,Seoul,中转,193 ms,77 Mbps,9945 kB/s
141.144.193.7,443,2a0b:21c0:1007:1c9:0:c3fd:150e:2a7e,DE,Frankfurt,隧道,100 ms,233 Mbps,29900 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,70 ms,300 Mbps,38400 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,296 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,203 ms,68 Mbps,8746 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,219 ms,60 Mbps,7766 kB/s
