中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,21 ms,15 Mbps,2005 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,395 Mbps,50585 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,29 ms,1184 Mbps,151552 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,394 Mbps,50483 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,67 ms,23 Mbps,2987 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,264 Mbps,33792 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,33 ms,513 Mbps,65740 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,43 ms,518 Mbps,66355 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,58 ms,399 Mbps,51097 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,44 ms,556 Mbps,71168 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,66 ms,7 Mbps,967 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,135 ms,135 Mbps,17305 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,196 Mbps,25190 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,131 Mbps,16793 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,42 ms,611 Mbps,78233 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,66 ms,562 Mbps,71987 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,133 ms,121 Mbps,15564 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,17 ms,150 Mbps,19251 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,152 ms,172 Mbps,22016 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,136 ms,43 Mbps,5608 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,155 ms,168 Mbps,21606 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,140 ms,130 Mbps,16691 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,146 ms,129 Mbps,16588 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,44 ms,44 Mbps,5699 kB/s
8.222.71.83,443,8.216.92.214,JP,Tokyo,隧道,129 ms,16 Mbps,2153 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,166 ms,42 Mbps,5431 kB/s
131.186.29.81,443,2607:a400:a:6b:0:244f:7f04:cd48,US,Los Angeles,隧道,165 ms,129 Mbps,16588 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,162 ms,122 Mbps,15667 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,160 ms,3 Mbps,470 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,158 ms,0 Mbps,118 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,178 ms,3 Mbps,432 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,194 ms,2 Mbps,353 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,137 ms,49 Mbps,6351 kB/s
158.101.215.34,443,2a0b:21c0:1007:c9:0:ea3f:7f9f:d02f,DE,Frankfurt,隧道,152 ms,144 Mbps,18432 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,136 ms,118 Mbps,15155 kB/s
