中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,98 ms,74 Mbps,9558 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,200 Mbps,25600 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,93 ms,166 Mbps,21299 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,554 Mbps,70963 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,520 Mbps,66560 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,18 ms,692 Mbps,88576 kB/s
132.226.31.178,443,2a09:bac5:60ef:1173::1bd:56,US,Los Angeles,隧道,73 ms,50 Mbps,6490 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,20 ms,67 Mbps,8618 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,73 ms,408 Mbps,52326 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,256 Mbps,32768 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,300 Mbps,38502 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,80 ms,124 Mbps,15872 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,96 ms,360 Mbps,46182 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,79 ms,347 Mbps,44441 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,228 Mbps,29184 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,84 ms,104 Mbps,13414 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,79 ms,258 Mbps,33075 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,94 ms,38 Mbps,4974 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,83 ms,346 Mbps,44339 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,80 ms,340 Mbps,43520 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,86 ms,40 Mbps,5134 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,87 ms,276 Mbps,35328 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,49 ms,69 Mbps,8860 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,43 Mbps,5555 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,288 Mbps,36864 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,80 ms,391 Mbps,50073 kB/s
141.147.48.139,443,2a0b:21c0:1007:c9:0:8e23:c20d:8ba0,DE,Frankfurt,隧道,99 ms,128 Mbps,16384 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,90 ms,227 Mbps,29081 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,105 ms,263 Mbps,33689 kB/s
192.9.158.188,443,192.9.158.188,US,San Jose,中转,87 ms,216 Mbps,27750 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,248 Mbps,31744 kB/s
193.123.60.37,443,2a0b:21c0:1007:1c8:0:c6c2:a994:65c1,DE,Frankfurt,隧道,128 ms,117 Mbps,15052 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,108 Mbps,13926 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,207 Mbps,26521 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,84 ms,284 Mbps,36352 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,23 ms,631 Mbps,80793 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,119 ms,12 Mbps,1573 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,76 ms,44 Mbps,5745 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,198 ms,104 Mbps,13414 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,217 ms,37 Mbps,4740 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,99 ms,26 Mbps,3448 kB/s
144.22.252.124,443,144.22.252.124,BR,S
