中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.236.101,443,198.23.236.101,US,San Jose,中转,64 ms,326 Mbps,41779 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,239 Mbps,30617 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::c7:9,US,Buffalo,隧道,21 ms,86 Mbps,11059 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,57 ms,1024 Mbps,131072 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,542 Mbps,69427 kB/s
129.146.7.98,443,2a09:bac5:60e9:78::c:311,US,Los Angeles,隧道,64 ms,65 Mbps,8382 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,70 ms,284 Mbps,36352 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,203 Mbps,26009 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,41 ms,492 Mbps,63078 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,81 ms,389 Mbps,49868 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,45 Mbps,5860 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,43 ms,589 Mbps,75468 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,64 ms,333 Mbps,42700 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,7 Mbps,943 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,109 ms,43 Mbps,5624 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,300 Mbps,38400 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,5 ms,33 Mbps,4236 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,131 ms,620 Mbps,79360 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,111 Mbps,14233 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,89 ms,175 Mbps,22425 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,73 ms,47 Mbps,6119 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,190 Mbps,24371 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,70 ms,248 Mbps,31846 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,312 Mbps,39936 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,70 ms,107 Mbps,13721 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,100 ms,266 Mbps,34099 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,77 ms,340 Mbps,43622 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,135 Mbps,17305 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,113 ms,335 Mbps,42905 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,71 ms,332 Mbps,42598 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,208 Mbps,26726 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,145 ms,42 Mbps,5387 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,232 ms,49 Mbps,6389 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,91 ms,39 Mbps,5087 kB/s
8.209.76.1,443,98.98.166.198,AE,Frankfurt,隧道,128 ms,180 Mbps,23142 kB/s
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,101 ms,45 Mbps,5847 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,285 Mbps,36556 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,102 ms,43 Mbps,5514 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,213 Mbps,27340 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,89 Mbps,11468 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,197 ms,102 Mbps,13107 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,65 ms,99 Mbps,12697 kB/s
152.67.44.30,443,152.67.44.30,BR,Rio de Janeiro,中转,116 ms,41 Mbps,5369 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,198 ms,82 Mbps,10547 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,39 Mbps,5011 kB/s
64.110.103.69,443,64.110.103.69,37 Mbps,4739 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,202 ms,73 Mbps,9365 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,221 ms,2 Mbps,326 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,185 ms,85 Mbps,10956 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,231 ms,73 Mbps,9409 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,216 ms,35 Mbps,4579 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,217 ms,31 Mbps,4016 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,219 ms,59 Mbps,7673 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,229 ms,64 Mbps,8273 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,226 ms,63 Mbps,8078 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,201 ms,0 Mbps,5 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,228 ms,55 Mbps,7124 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,218 ms,67 Mbps,8676 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,218 ms,63 Mbps,8106 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,221 ms,62 Mbps,8022 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,204 ms,55 Mbps,7107 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,233 ms,67 Mbps,8651 kB/s
8.222.128.32,443,8.222.128.32,SG,Singapore,中转,217 ms,30 Mbps,3923 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,184 ms,35 Mbps,4594 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,216 ms,0 Mbps,52 kB/s
141.145.199.188,443,141.145.199.188,151 Mbps,19353 kB/s
141.145.199.188,,,隧道,0 ms,null Mbps,null kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,85 ms,252 Mbps,32256 kB/s
204.110.220.3,443,204.110.220.234,US,,隧道,87 ms,201 Mbps,25804 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,197 ms,168 Mbps,21606 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,61 ms,808 Mbps,103424 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,79 ms,291 Mbps,37273 kB/s
54.203.85.46,443,204.110.220.63,US,,隧道,91 ms,235 Mbps,30105 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,41 ms,788 Mbps,100966 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,90 ms,243 Mbps,31129 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,91 ms,84 Mbps,10854 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,96 ms,6 Mbps,769 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,97 ms,230 Mbps,29491 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,92 ms,230 Mbps,29491 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,93 ms,224 Mbps,28774 kB/s
103.137.63.3,443,111.247.41.10,TW,,隧道,182 ms,82 Mbps,10547 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,222 Mbps,28467 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,119 ms,196 Mbps,25190 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,231 ms,62 Mbps,8049 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,98 ms,208 Mbps,26726 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,84 ms,238 Mbps,30515 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,15 ms,1144 Mbps,146432 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,206 Mbps,26419 kB/s
152.70.50.92,443,2606:f240:f00:eaf1:0:a60b:8574:333e,US,Frankfurt,隧道,90 ms,97 Mbps,12492 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,71 ms,432 Mbps,55398 kB/s
47.254.131.6,443,2a0b:21c0:100a:1b7:0:de64:9d95:1a,DE,Frankfurt,隧道,90 ms,110 Mbps,14131 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,124 ms,200 Mbps,25600 kB/s
8.209.124.42,443,2a0b:21c0:1007:cb:0:47ae:6fa3:e5fa,DE,Frankfurt,隧道,91 ms,165 Mbps,21196 kB/s
130.61.87.219,443,130.61.87.219,DE,,中转,91 ms,239 Mbps,30617 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,268 ms,72 Mbps,9319 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,228 ms,63 Mbps,8103 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,185 ms,44 Mbps,5733 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,202 ms,0 Mbps,35 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,76 ms,316 Mbps,40550 kB/s
144.22.252.124,443,144.22.252.124,BR,S
